component_id,component_size,node_ids,labels
1,100,"[""119419377912877056"", ""6509672677845843969"", ""6523428105334456322"", ""6530552777457238017"", ""6539111130748452865"", ""6589861717978136578"", ""6616200298652958722"", ""6688554928719643649"", ""6706433608792802305"", ""6733504201782395905"", ""6744584940111905794"", ""6754421722797048833"", ""6796501145089229825"", ""6806265446909510657"", ""6826232852025263106"", ""6832456761011995649"", ""6836139867615151105"", ""6843726665424585734"", ""6844898370776122370"", ""6845216238998684674"", ""6848106255912207361"", ""6849158272508838913"", ""6851799698815845377"", ""6853326473168716802"", ""6856714213596726273"", ""6858020241664181249"", ""6859585767275381762"", ""6869604967994541057"", ""6869941060425237506"", ""6872243314772345857"", ""6874733816599708673"", ""6876731745220920321"", ""6881613830130418689"", ""6882458879956780033"", ""6885133273098388482"", ""6891957094863389697"", ""6907064109915046914"", ""6918855608540644354"", ""6919245969214080001"", ""6922656772109452290"", ""6932353646320108546"", ""6934842504743879681"", ""6936501950632805377"", ""6941389168077702146"", ""6949516198539346945"", ""6958268752132178946"", ""6959317815221093378"", ""6966148415672173569"", ""6970866552057267202"", ""6971392711799964673"", ""6983637584456647681"", ""6986850469483676673"", ""6987280497861067778"", ""7000352128338478081"", ""7000964924840608769"", ""7002112944796779546"", ""7003367467040949249"", ""7012854598687966235"", ""7020605956485940251"", ""7056589938901664769"", ""7058797886825792518"", ""7060374955943003137"", ""7060924497801593882"", ""7096068961858765826"", ""7096479885301138458"", ""7124524290486535170"", ""7135220356252517402"", ""7135414649268880411"", ""7198497671228834818"", ""7206554298104415258"", ""7219631248322511874"", ""7222475408116515866"", ""7257089825308165126"", ""7267057918439506950"", ""7270110578827150342"", ""7305828667954021382"", ""7309331808796460037"", ""7319387104206259206"", ""7319919338914857990"", ""7358103277785891846"", ""7361451922681119749"", ""7372140179509216261"", ""7379787571319522310"", ""7384728630012806150"", ""7398639237263229958"", ""7448255517355164673"", ""7476774838238430216"", ""7484436088774624274"", ""7493882569899394065"", ""7496951292298249223"", ""7505361348164092936"", ""7512754059523769352"", ""7520091064683021319"", ""7581801127412319248"", ""7629938843277640725"", ""7642599508594115605"", ""7648650172402435093"", ""7650741089351484436"", ""7654157094572098561"", ""86855738395926528""]","[""ur_angelbby"", ""nirwanajune"", ""yourtiramisuuu"", ""mhrlnmusaa_"", ""iniyugo"", ""nimaskasihkrisetiarti"", ""min_insya14"", ""zrrrrrr64"", ""4apph"", ""abizawalwiguna"", ""rksrtika_"", ""adz_.0._"", ""xwaa15"", ""vegauchul"", ""gimmemoreburgersplease"", ""tumbler_ungu_"", ""asliganteng_"", ""ikzyrouwu"", ""user927537292"", ""boy.naufall"", ""kekasihatake"", ""ydpramushinta"", ""echaaaaa36"", ""mnkyhann"", ""_gtpspandawa"", ""tsunade_114"", ""hueningkayi"", ""mvnanrlya"", ""jwcent"", ""devischespace"", ""mas_anjay123"", ""neni.insap"", ""gemini_160602"", ""power_scoop1995"", ""yaudahdehhhhhhhh"", ""__zzzt_"", ""pamela.dh24"", ""wahyudi_kun"", ""vikoadity4"", ""foreverhatingyouu"", ""diah_harahap8"", ""au.rexx2"", ""leasayang"", ""rddss991"", ""fadliah_04"", ""fbymcdt"", ""mang_kentung_153"", ""undudailylife"", ""kalistrii"", ""dhira_ann"", ""feybiza"", ""andofbeginning"", ""oknisie"", ""niiiiy0"", ""d.kikir"", ""ruangrasa.dy"", ""saiunaziz"", ""wongeturu797"", ""maddensuns"", ""_nicname_kontol"", ""cacacipzzz"", ""leenhamamalin"", ""bstrdkenzo"", ""rieweasly._"", ""justdansler"", ""fais.nurokhim"", ""englishwithumarr"", ""cooking.mamabill"", ""rtrarwp"", ""adzka_zan"", ""girl98_"", ""black_gold_80"", ""mahiru.kawa"", ""markisseu_"", ""hazidi_21"", ""rilazmm"", ""_swetly17"", ""dpr.soon"", ""nnannas_s"", ""second_carloo"", ""mesa.present10"", ""azkiadjoy4"", ""rena_the"", ""mamazio29"", ""arsagarazoey"", ""ryu.zin__"", ""odonap"", ""helloowweverall"", ""justicid4"", ""neozevnyle_"", ""ghan_665"", ""fan04102"", ""scorpioooo_11_"", ""just.want.her.bac"", ""bungsu04806"", ""ipan71008"", ""29riee"", ""myuuchel"", ""zaherbalife"", ""123004.docx""]"
