source,target,weight
106026740199636992,6788503463644070913,0.015574185181983925
106026740199636992,6869604967994541057,0.01650065531222108
106026740199636992,6881613830130418689,0.01658434548585024
106026740199636992,6935026650749322242,0.015508496740938207
106026740199636992,7022223240064025601,0.01555997906491683
106026740199636992,7064593869828932614,0.01574079618217164
106026740199636992,7096068961858765826,0.027854910892924294
106026740199636992,7325664758940943366,0.015197634389699658
106026740199636992,7328024330810950662,0.016048116222063036
106026740199636992,7358103277785891846,0.016341482762636028
106026740199636992,7398639237263229958,0.017294184073377447
106026740199636992,7444920523094967314,0.016276810554687667
106026740199636992,7501201778134893584,0.01530539793025031
106026740199636992,7516118321939727361,0.015652066623780672
106026740199636992,7520091064683021319,0.023730164492497874
106026740199636992,95653080293068800,0.015345696607322512
119419377912877056,134975594403930112,0.01258048529743762
119419377912877056,6801315654327976962,0.01805799270773667
119419377912877056,6851242490378437633,0.020999977364151583
119419377912877056,6869941060425237506,0.012508545107776868
119419377912877056,6922636080495952898,0.06049538187984078
119419377912877056,6932353646320108546,0.013562025335998372
119419377912877056,6934842504743879681,0.01612046417007406
119419377912877056,7005622091391714330,0.022608384091126706
119419377912877056,7020605956485940251,0.015498466717460024
119419377912877056,7060374955943003137,0.014176398178537549
119419377912877056,7238631407236580358,0.016456233543508992
119419377912877056,7319387104206259206,0.015165816571254518
119419377912877056,7321759691690951685,0.025597737117156714
119419377912877056,7384728630012806150,0.018478126863955897
119419377912877056,7476774838238430216,0.01701794962657664
134975594403930112,6530552777457238017,0.01233393007114054
134975594403930112,6534977541097570305,0.026978034067789983
134975594403930112,6541639334453215233,0.0167703075771117
134975594403930112,6596423911494434817,0.022211890162342266
134975594403930112,6616200298652958722,0.016713258290646807
134975594403930112,6806265446909510657,0.031454267545412244
134975594403930112,6837516209820517378,0.022936716996090144
134975594403930112,6840729921989297153,0.01762003309429658
134975594403930112,6858020241664181249,0.023955474548679308
134975594403930112,6869941060425237506,0.02826331943607501
134975594403930112,6872243314772345857,0.03179024327312097
134975594403930112,6876731745220920321,0.02636518163977413
134975594403930112,6932353646320108546,0.01673155889220553
134975594403930112,6939349569991050242,0.021679089744621616
134975594403930112,6941389168077702146,0.019099591168774206
134975594403930112,6949516198539346945,0.03624595957050932
134975594403930112,6967196401395139585,0.029829804175716696
134975594403930112,6971392711799964673,0.028872762236606734
134975594403930112,6986850469483676673,0.018498527136117857
134975594403930112,7135414649268880411,0.021933768560467592
134975594403930112,7238631407236580358,0.014485120716240325
134975594403930112,7328024330810950662,0.01741783604285881
134975594403930112,7377168369478452229,0.02145448656948622
134975594403930112,7516118321939727361,0.016006813545007343
134975594403930112,7642599508594115605,0.015414723383692899
134975594403930112,86855738395926528,0.022640957371179857
6509672677845843969,6774894159096153089,0.015044817763977106
6509672677845843969,6796501145089229825,0.01491102663198556
6509672677845843969,6826232852025263106,0.01598298148746885
6509672677845843969,6843726665424585734,0.0299763575057588
6509672677845843969,6968718267481490433,0.015333911144257322
6509672677845843969,7056589938901664769,0.06541100893520808
6509672677845843969,7124524290486535170,0.014644607442044493
6509672677845843969,7198497671228834818,0.015247031055458089
6509672677845843969,7257089825308165126,0.014660671106188494
6509672677845843969,7476774838238430216,0.01513844960023854
6509672677845843969,7484436088774624274,0.015398349553310353
6509672677845843969,7512754059523769352,0.016141271539046587
6509672677845843969,7629938843277640725,0.0109961986518355
6509672677845843969,7642599508594115605,0.016892695315558082
6509672677845843969,7648650172402435093,0.016590219436088346
6509672677845843969,7654157094572098561,0.016965991944846763
6523428105334456322,6796118400902300673,0.01620900581428397
6523428105334456322,6832172451021308929,0.03257449316808466
6523428105334456322,6845216238998684674,0.017092537245228624
6523428105334456322,6884391295285806086,0.02131329952329353
6523428105334456322,6885133273098388482,0.02368291776908956
6523428105334456322,6891957094863389697,0.022279511619978643
6523428105334456322,6925056214594274306,0.01585603606643079
6523428105334456322,6959317815221093378,0.016205941183348182
6523428105334456322,6960359847695074309,0.028958499159974938
6523428105334456322,6962343424021726209,0.04367214497107301
