source,target,weight
123192684759916544,6605547178974052353,0.016393711825759306
123192684759916544,6640835033697648645,0.4993160243551481
123192684759916544,6759168903093978117,0.016397520546517785
123192684759916544,6761373990138332165,0.4987725770003556
123192684759916544,6761998434112144389,0.49765133173904064
123192684759916544,6802111873555727361,0.4983050305015433
123192684759916544,6809360915122308101,0.4987725770003556
123192684759916544,6817048044547228674,0.016391086998140156
123192684759916544,6849714013304079366,0.49907707596632667
123192684759916544,6876111398716916738,0.49791801500093047
123192684759916544,6884611690841179138,0.016393693010800764
123192684759916544,6887161232442033153,0.4983674448275893
123192684759916544,6917607474581406725,0.4985918481053523
123192684759916544,6945373217453425669,0.016393803226120912
123192684759916544,6960298061139969029,0.01638865140444401
123192684759916544,6975000026854687749,0.016393220950436837
123192684759916544,6982171632279634946,0.4988463786298887
123192684759916544,6990433306123682822,0.4995298805719497
123192684759916544,7002249998172046337,0.4984397717552651
123192684759916544,7006613667513418757,0.4988463786298887
123192684759916544,7014981470109565957,0.4988463786298887
123192684759916544,7047494209448166401,0.4988463786298887
123192684759916544,7050498314663379974,0.4987725770003556
123192684759916544,7093023801574867969,0.4987725770003556
123192684759916544,7118597435305722926,0.0160326827413587
123192684759916544,7128070099412157442,0.49924989555189625
123192684759916544,7141833908052296709,0.4990602031684527
123192684759916544,7197284105015788549,0.4988463786298887
123192684759916544,7230689368007574534,0.499529793279088
123192684759916544,7255307152083796994,0.49931025748244395
123192684759916544,7256202462158406658,0.49924989555189625
123192684759916544,7327226218813391877,0.4981791922378031
123192684759916544,7333933730745566213,0.016393739786057508
123192684759916544,7355557262863336453,0.49881479760127806
123192684759916544,7402984582746358816,0.4987725770003556
123192684759916544,7523591048695170064,0.4989307096218447
123192684759916544,7531355177938682896,0.016394458082223996
123192684759916544,7597512785483957259,0.4986421347773837
132905031397322752,6693961050361267206,0.016712489400709307
132905031397322752,6778887308772983810,0.03618973298447943
132905031397322752,6780963947471488002,0.019573439206882984
132905031397322752,6787799755310842885,0.03618973298447943
132905031397322752,6884269257367749633,0.01665149789171113
