source,target,weight
123192684759916544,6761998434112144389,0.5216708097650881
123192684759916544,6802111873555727361,0.49824572115460486
123192684759916544,6802216129184941062,0.49825229960923056
123192684759916544,6806764615436223494,0.015602131706557932
123192684759916544,6807686944023020545,0.497650425968835
123192684759916544,6809360915122308101,0.4987317298539308
123192684759916544,6849714013304079366,0.49904046338795216
123192684759916544,6876111398716916738,0.49782128255855196
123192684759916544,6883354108897362945,0.4970460618193411
123192684759916544,6887161232442033153,0.49827626447899975
123192684759916544,6908266585728697349,0.4983105622003085
123192684759916544,6917607474581406725,0.49853608472428396
123192684759916544,6982171632279634946,0.4988159108261794
123192684759916544,6986127145840821254,0.015348953458922631
123192684759916544,7006613667513418757,0.5234517523800561
123192684759916544,7014893568998228993,0.4947031206093632
123192684759916544,7014981470109565957,0.4988159108261794
123192684759916544,7033309963939496987,0.4970695516101428
123192684759916544,7047494209448166401,0.4988159108261794
123192684759916544,7050498314663379974,0.4987317298539308
123192684759916544,7057768423321748481,0.498688312792522
123192684759916544,7093023801574867969,0.4987317298539308
123192684759916544,7141833908052296709,0.49902294444621087
123192684759916544,7170886050868675589,0.49438190466762033
123192684759916544,7234260997438374917,0.014753097797681336
123192684759916544,7256202462158406658,0.4992341782246429
123192684759916544,7284057704728626181,0.014835241585371474
123192684759916544,7290350607356150827,0.5231785226413732
123192684759916544,7295710550214247432,0.014661037771303728
123192684759916544,7327226218813391877,0.49809603273731284
123192684759916544,7333933730745566213,0.015541207366438563
123192684759916544,7334272629450343470,0.015555737741236171
123192684759916544,7361069886359716906,0.015515826742922683
123192684759916544,7396903607784490000,0.49752087330410516
123192684759916544,7402984582746358816,0.4987317298539308
123192684759916544,7416287041577305094,0.015281496669308545
123192684759916544,7442002957991724065,0.497607162050421
123192684759916544,7455253044214449159,0.4969531578204076
123192684759916544,7487688540064531463,0.5192383517955818
123192684759916544,7510166423118758918,0.49793403597289154
123192684759916544,7520642008689116176,0.01486680123328792
123192684759916544,7523591048695170064,0.49888079742766783
123192684759916544,7579316049855841287,0.4967676333796598
123192684759916544,7585186788609508373,0.4968598882706044
132905031397322752,6693961050361267206,0.01465767624515957
132905031397322752,6814332639731713025,0.015032856916436108
132905031397322752,6831114394236601346,0.014600498481323092
132905031397322752,6865687838509171718,0.014929103403288726
132905031397322752,6867672357939561478,0.014730684512994478
132905031397322752,6978785360063267846,0.01480969799360939
132905031397322752,6979776947182355462,0.014825020275241138
132905031397322752,6990299477060781061,0.014842069373974705
132905031397322752,6995594325438972933,0.015001615040916934
132905031397322752,7047368764291171333,0.014889413113320826
132905031397322752,7139448682156131355,0.014711075235078445
132905031397322752,7143638497873413126,0.014828456415086793
132905031397322752,7189559133157475354,0.014973455454805561
132905031397322752,7296163401382020102,0.014836183394565872
132905031397322752,7469354913887241217,0.014945386313027765
277636453445046272,6565018648809078790,0.02921310033655796
277636453445046272,6586144504133271558,0.015446176540353268
277636453445046272,6630176154991411206,0.04730941588690425
277636453445046272,6669850252496093190,0.03250845606279348
277636453445046272,6761998434112144389,0.1503913305911978
277636453445046272,6769282406316393477,0.09179510344746498
277636453445046272,6803687435404641286,0.015142931633891514
277636453445046272,6807686944023020545,0.14918908841428005
277636453445046272,6831114394236601346,0.0718096834489347
277636453445046272,6842625485920437250,0.060357030533123
277636453445046272,6854084433894065158,0.015431102027738532
277636453445046272,6856985681320838149,0.04930500881577347
277636453445046272,6865515418422854662,0.09876424244286301
277636453445046272,6876111398716916738,0.15114211535591326
277636453445046272,6883861528681055237,0.01480688982987025
277636453445046272,6884016318182720517,0.0871290075241541
277636453445046272,6887161232442033153,0.1486179184097161
277636453445046272,6908266585728697349,0.14971725957765736
277636453445046272,6914932704597935110,0.01292255157650987
277636453445046272,6943355592603173893,0.015184379087788018
277636453445046272,6962525040178217990,0.04930500881577347
277636453445046272,6965504260722361350,0.046217806291914264
277636453445046272,6978785360063267846,0.09293563039124886
277636453445046272,6985530541395624966,0.031904828602351755
277636453445046272,7014893568998228993,0.14923923370362147
277636453445046272,7041796261662049281,0.0242213807817576
277636453445046272,7089082529218593798,0.0718096834489347
277636453445046272,7125195944199996422,0.05398624294785734
277636453445046272,7139448682156131355,0.12758165058338478
277636453445046272,7154612198102483973,0.029103873801082748
277636453445046272,7154955988025590786,0.031363716919361705
277636453445046272,7170886050868675589,0.15300834352491446
