id,label,canopy,comment_count,reply_count,mention_count,thread_count,total_likes,avg_likes,first_timestamp,last_timestamp,threads,text_sample
6995594325438972933,chinio_horseman,canopy_014,1,0,0,0,665,665.0,1774231267,1774231267,[],Please Denys_Chinio
7009641336668161030,wendiebln,canopy_022,1,0,0,0,970,970.0,1774370744,1774370744,[],PRAYING FOR PEOPLE OF PALESTINE ♥️🇵🇸 🙏 wendie
7014863130023052293,emsewingmechanics,canopy_005,1,0,0,0,1650,1650.0,1774218041,1774218041,[],the movie name please E&M sewing mechanic engineers
7024773008388834309,wrap.it.up.lil.bro,,1,0,0,0,204,204.0,1774224949,1774224949,[],⃟
7028867830490547206,hadiza2224,canopy_052,1,0,0,0,9,9.0,1774217771,1774217771,[],Stop the war. Samirah_2224
7033309963939496987,mustclean.malang,canopy_013,1,0,0,0,36,36.0,1774266149,1774266149,[],we want more... we want more⠀ ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀☄️ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀☄️ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ☄️ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀
7047494209448166401,crashoveride6163,canopy_013,1,0,0,0,101,101.0,1774262835,1774262835,[],"more please
☄️ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ☄️ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀☄️ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀☄️ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ "
7057768423321748481,nashruddin90,canopy_013,1,0,0,0,9,9.0,1774286516,1774286516,[],⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀  ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ 😂⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀🤣 ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ 😂⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ
7071395036047131653,frank_nyoiks,canopy_057,1,0,0,0,146,146.0,1774216756,1774216756,[],frank_nyoiks
7074661077590197253,stradero2,canopy_007,1,0,0,0,7743,7743.0,1774216363,1774216363,[],[Sticker] stradero
7089082529218593798,natztourguide,canopy_026,1,0,0,0,465,465.0,1774221403,1774221403,[],NatzP 🇨🇦
7093023801574867969,putrabieu,canopy_013,1,0,1,0,14,14.0,1774240780,1774240780,[],"@SiddXFitness:...:Yes more please
☄️ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ☄️ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀☄️ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀☄️ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ "
7124134844511126555,nonijeyms,canopy_050,1,0,0,0,847,847.0,1774230309,1774230309,[],"news are supposed to be unbiased, what happened bronijeyms"
7125195944199996422,jamilubala28,canopy_020,1,0,0,0,867,867.0,1774296646,1774296646,[],I'm from Nigeria 🇳🇬 May Allah protect all Muslim 🥰🥰🙏🙏🙏 jamilubala28
7139448682156131355,naem9577,canopy_055,1,0,0,0,131,131.0,1774230453,1774230453,[],[Sticker] 🔰🌾★ηαeм☆🌾🔰
7141833908052296709,siddxfitness23,canopy_013,1,0,0,0,1670,1670.0,1774240601,1774240601,[],"...:Yes more please
☄️ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ☄️ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀☄️ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀☄️ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ"
7154612198102483973,wizzy_1267,canopy_039,1,0,0,0,530,530.0,1774239325,1774239325,[],"If I may ask what is this war all about? True False 7620193070906199318 7620300684047237905 0 en 1774239525 2182 7620299795492619029 1 {""reason"":""11""} ٱلْحَمْدُ لِلَّٰهِ🇦🇱’s comment: Epstein files Attacks on Israel on Saturday injured dozens in Arad and Dimona, two cities closest"
7154955988025590786,sfrecordsshafie,canopy_024,1,0,0,0,666,666.0,1774227547,1774227547,[],Beautifull! 👏👏👏😆 Sf.RECORDS Shafie
7170886050868675589,raphael_gera,canopy_013,1,0,0,0,20,20.0,1774242343,1774242343,[],[Sticker] ☄️ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ᅠᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀ᅠ☄️︎⠀ ⠀ ⠀ ⠀☄️ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ⠀ᅠ⠀ᅠ⠀ ⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀☄️ ⠀ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀☄️ᅠ☄️ᅠ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀︎ ︎ ᅠ⠀ ⠀ ⠀☄️ᅠ⠀︎ ︎⠀ ⠀ ⠀ ⠀ ⠀︎⠀ ⠀ᅠ⠀︎ ︎⠀ ⠀☄️ ⠀ ⠀︎⠀ ⠀ ⠀ᅠ
7174050320195568646,ugfamous,canopy_017,1,0,0,0,1740,1740.0,1774216867,1774216867,[],"why is the quality of the video, part of the prime minister not as clear as for the news reporter?🤔 Famous"
7227584300489081862,soyabed29,canopy_067,1,0,0,0,22,22.0,1774215773,1774215773,[],[Sticker] soyabed29
7232053097944777733,suzukirabe,canopy_073,1,0,0,0,7,7.0,1774222978,1774222978,[],stop war............. False 7620193070906199318 7620230098742919957 0 un 1774223106 16 1203 tos-alisg-i-zt8igodiya-sg/b16c8df1eb074377a7cbb9182134d069 https://p19-comment-sign-sg.tiktokcdn.com/tos-alisg-i-zt8igodiya-sg/b16c8df1eb074377a7cbb9182134d069~tplv-jj85edgx6n-image-medium
7234260997438374917,saad.the.airporttaximann,canopy_042,1,0,0,0,101,101.0,1774240063,1774240063,[],Saad@124
7248602643801932827,xarunarala,canopy_047,1,0,0,0,137,137.0,1774215986,1774215986,[],XaruNarala
7253090810513097730,hidayat.safi8,canopy_022,1,0,0,0,21,21.0,1774450518,1774450518,[],PRAYING FOR PEOPLE OF PALESTINE ♥️🇵🇸 🙏 Hidayat Safi
